trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,distance_unit_assumed,vehicle_no,vehicle_no_raw,driver_id
TRP009204,MANDI043,WH-South,2026-05-18 17:19:25,2026-05-18 22:43:25,5.4,288.6,False,HR-27-AB-9993,hr 27-AB-9993,DRV224
TRP006862,MANDI026,WH-West,2026-02-05 09:17:01,2026-02-05 17:11:00,7.8997222222222225,424.4,False,PB-86-CD-1156,pb 86-CD-1156,DRV777
TRP002677,MANDI009,WH-North,2026-03-30 06:51:00,,6.9,403.1,False,Unknown,,DRV477
TRP003469,MANDI008,WH-Central,2026-08-10 11:15:07,2026-08-11 01:57:07,14.7,778.7,False,HR-70-CD-8407,HR 70 CD 8407,DRV533
TRP009449,MANDI046,WH-West,2026-09-08 13:38:00,2026-09-09 01:26:16,11.804444444444444,631.698234486938,False,DL-29-DF-2005,dl 29-DF-2005,DRV816
TRP003707,MANDI007,WH-West,2026-03-24 04:52:52,2026-03-24 16:46:00,11.885555555555555,647.0,False,UP-22-BC-1853,up 22-BC-1853,Unknown
TRP008198,MANDI030,WH-Central,2026-07-04 00:09:00,2026-07-04 11:39:59,11.516388888888889,507.7,False,UP-64-AB-2831,UP 64 AB 2831,DRV935
TRP009669,MANDI029,WH-East,2026-06-28 00:00:00,2026-06-28 21:32:19,21.538611111111113,837.0,False,RJ-25-AB-7223,RJ-25-AB-7223,DRV527
TRP007516,MANDI041,WH-North,2026-05-11 10:18:49,2026-05-11 19:06:00,8.786388888888888,410.7,False,DL-10-DF-3873,DL-10-DF-3873,DRV576
TRP003915,MANDI043,WH-North,2026-06-04 06:06:52,2026-06-04 11:00:00,4.885555555555555,227.0,False,UP-47-AB-1312,UP47-AB-1312,DRV512
TRP008965,MANDI006,WH-South,2026-04-17 20:45:34,2026-04-18 13:09:00,16.390555555555554,863.3,False,Unknown,,DRV872
TRP005269,MANDI050,WH-North,2026-08-10 17:42:00,2026-08-11 17:06:30,23.408333333333335,,True,DL-46-AB-2409,dl 46-AB-2409,DRV893
TRP003232,MANDI035,WH-West,2026-08-17 00:00:00,2026-08-18 15:07:02,39.117222222222225,1248.8,False,HR-69-BC-9227,HR-69-BC-9227,DRV280
TRP007270,MANDI021,WH-South,2026-01-02 21:57:16,2026-01-03 00:33:16,2.6,,True,UP-31-CD-1157,UP 31 CD 1157,DRV923
TRP008433,MANDI039,WH-Central,2026-05-19 07:30:00,2026-05-20 00:00:00,16.5,860.9,False,HR-98-AB-9131,HR-98-AB-9131,DRV585
TRP003101,MANDI028,WH-North,2026-01-17 15:47:13,2026-01-18 00:29:00,8.696388888888889,416.9,False,RJ-77-BC-4125,rj 77-BC-4125,Unknown
TRP006130,MANDI009,WH-North,2026-02-23 23:50:14,2026-02-24 11:38:00,11.796111111111111,705.4,False,PB-99-DF-2869,PB 99 DF 2869,DRV290
TRP009418,MANDI043,WH-North,2026-08-26 10:30:00,2026-08-27 09:30:51,23.014166666666668,924.2,False,PB-55-AB-8232,pb 55-AB-8232,DRV806
TRP006394,MANDI016,WH-East,2026-04-03 23:59:05,2026-04-04 02:41:05,2.7,153.3,False,PB-94-AB-3631,PB 94 AB 3631,DRV260
TRP005494,MANDI003,WH-West,2026-05-20 22:11:04,2026-05-21 10:05:00,11.898888888888889,619.1,False,RJ-60-DF-9853,rj 60-DF-9853,DRV413
TRP006205,MANDI039,WH-North,2026-04-27 13:43:00,2026-04-27 00:00:00,5.8,258.3,False,PB-86-AB-7987,pb 86-AB-7987,DRV179
TRP009616,MANDI051,WH-East,2026-03-20 17:11:00,2026-03-21 06:17:20,13.105555555555556,,True,DL-78-AB-6868,DL-78-AB-6868,DRV956
TRP007350,MANDI030,WH-North,2026-01-16 02:44:00,2026-01-16 16:44:00,14.0,653.2981741179619,False,HR-43-AB-3177,HR43-AB-3177,DRV634
TRP009335,MANDI054,WH-South,2026-05-15 16:23:46,2026-05-16 07:41:46,15.3,788.0,False,Unknown,,DRV942
TRP001661,MANDI014,WH-Central,2026-03-15 20:33:33,2026-03-16 19:21:33,22.8,1345.0,False,RJ-70-CD-7285,rj 70-CD-7285,DRV851
TRP000312,MANDI042,WH-South,2026-05-18 08:31:28,2026-05-18 11:55:28,3.4,145.6,False,PB-97-CD-9995,PB-97-CD-9995,DRV232
TRP004420,MANDI005,Export-Terminal,2026-04-01 13:57:15,2026-04-01 20:33:15,6.6,365.1,False,RJ-30-DF-8449,RJ 30 DF 8449,DRV678
TRP007227,MANDI001,WH-West,2026-06-30 18:43:00,,,1185.5,False,DL-98-CD-1437,DL-98-CD-1437,DRV962
TRP000319,MANDI028,Export-Terminal,2026-07-12 23:38:00,2026-07-13 08:56:00,9.3,552.9,False,Unknown,,DRV934
TRP008577,MANDI050,WH-East,2026-01-11 00:44:00,2026-01-11 19:02:45,18.3125,1063.5,False,Unknown,,DRV258
TRP004808,MANDI003,WH-East,2026-01-21 10:14:00,2026-01-21 13:32:47,3.3130555555555556,171.099521799454,False,PB-56-BC-9967,PB-56-BC-9967,Unknown
TRP000304,MANDI009,Export-Terminal,2026-04-01 20:04:40,2026-04-02 12:34:40,16.5,754.3,False,DL-58-AB-6314,DL 58 AB 6314,DRV141
TRP003081,MANDI043,WH-West,2026-07-29 11:11:37,,8.5,499.8,False,UP-36-AB-2854,UP-36-AB-2854,DRV844
TRP003060,MANDI055,Export-Terminal,2026-03-24 00:00:00,,6.4,306.29914393438196,False,HR-91-BC-6046,HR91-BC-6046,Unknown
TRP009629,MANDI053,WH-South,2026-03-27 17:56:23,2026-03-28 00:00:00,6.060277777777777,378.9,False,DL-19-DF-8504,dl 19-DF-8504,DRV373
TRP002361,MANDI045,WH-North,2026-04-18 22:33:15,2026-04-19 03:03:00,4.495833333333334,194.19945723818802,False,PB-18-AB-8135,PB-18-AB-8135,Unknown
TRP002944,MANDI008,WH-South,2026-01-13 19:13:00,2026-01-13 22:31:31,3.308611111111111,168.7,False,Unknown,,DRV633
TRP003155,MANDI005,WH-Central,2026-06-13 06:00:16,2026-06-13 12:18:16,6.3,,True,UP-22-AB-1201,UP 22 AB 1201,DRV871
TRP008046,MANDI008,WH-West,2026-08-20 02:58:00,2026-08-20 13:52:22,10.90611111111111,491.0,False,Unknown,,DRV621
TRP000252,MANDI047,WH-East,2026-03-01 13:58:00,2026-03-01 21:22:36,7.41,306.0,False,PB-31-AB-3254,pb 31-AB-3254,DRV278
TRP008060,MANDI050,Export-Terminal,2026-07-22 05:58:11,2026-07-22 15:40:11,9.7,442.59876299496403,False,UP-47-AB-7817,UP47-AB-7817,DRV932
TRP002250,MANDI021,WH-Central,2026-02-03 15:46:08,2026-02-04 09:28:08,17.7,775.5,False,PB-67-AB-8204,PB-67-AB-8204,Unknown
TRP008065,MANDI055,WH-North,2026-07-31 12:46:00,2026-07-31 00:00:00,,422.4,False,HR-29-AB-8045,HR29-AB-8045,DRV566
TRP006687,MANDI023,Export-Terminal,2026-08-02 22:52:48,2026-08-03 20:40:00,21.786666666666665,1018.197154273548,False,HR-60-DF-2469,HR-60-DF-2469,DRV623
TRP004024,MANDI032,WH-East,2026-03-07 16:12:00,2026-03-07 19:00:48,2.8133333333333335,120.8,False,RJ-67-AB-4617,RJ67-AB-4617,DRV386
TRP003209,MANDI018,WH-Central,2026-03-23 18:42:00,2026-03-24 13:12:00,18.5,763.6,False,DL-33-DF-4260,DL-33-DF-4260,DRV777
TRP005862,MANDI052,WH-East,2026-08-26 00:00:00,2026-08-26 00:00:00,5.5,293.2,False,HR-90-CD-9189,hr 90-CD-9189,DRV191
TRP001298,MANDI018,WH-South,2026-04-10 07:24:22,,11.1,,True,UP-72-AB-8248,up 72-AB-8248,DRV630
TRP007883,MANDI033,Export-Terminal,2026-09-08 07:05:00,2026-09-08 17:17:00,10.2,602.6,False,Unknown,,DRV519
TRP005759,MANDI048,WH-North,2026-08-24 16:00:41,2026-08-25 11:24:00,19.38861111111111,828.1,False,PB-34-CD-2716,PB-34-CD-2716,DRV145
TRP004027,MANDI014,WH-Central,2026-03-27 00:07:17,2026-03-27 19:07:17,19.0,1072.3,False,RJ-66-BC-7691,rj 66-BC-7691,DRV810
TRP000108,MANDI035,WH-Central,2026-03-06 03:20:00,2026-03-06 12:08:00,8.8,483.2,False,RJ-26-BC-7932,RJ-26-BC-7932,DRV885
TRP002841,MANDI003,WH-East,2026-01-25 20:54:53,,19.5,,True,HR-98-AB-5800,hr 98-AB-5800,DRV381
TRP009560,MANDI046,WH-West,2026-02-04 09:10:00,2026-02-05 04:10:00,19.0,1051.2,False,RJ-83-BC-5416,RJ83-BC-5416,DRV274
TRP006844,MANDI015,Export-Terminal,2026-08-20 00:00:00,2026-08-20 23:59:00,23.983333333333334,610.298294296942,False,DL-96-AB-4280,DL96-AB-4280,DRV619
TRP002246,MANDI044,WH-North,2026-05-29 07:53:27,2026-05-29 16:35:27,8.7,448.89874538734597,False,HR-81-DF-4186,HR-81-DF-4186,DRV212
TRP004041,MANDI025,WH-West,2026-06-09 00:55:00,2026-06-09 14:37:45,13.7125,731.6,False,HR-63-AB-1910,HR-63-AB-1910,DRV284
TRP001596,MANDI011,WH-Central,2026-01-31 00:00:00,2026-01-31 14:49:20,14.822222222222223,517.1,False,DL-46-CD-9142,DL-46-CD-9142,DRV707
TRP006875,MANDI013,WH-East,2026-06-01 00:00:00,2026-06-02 00:23:32,24.392222222222223,575.2,False,HR-16-CD-5660,HR 16 CD 5660,DRV354
TRP009624,MANDI020,WH-Central,2026-07-18 00:00:00,2026-07-19 00:28:59,24.483055555555556,404.2,False,HR-64-CD-2668,HR-64-CD-2668,Unknown
TRP003003,MANDI023,WH-West,2026-05-01 00:00:00,2026-05-01 23:18:59,23.316388888888888,778.2,False,DL-83-AB-6304,dl 83-AB-6304,DRV865
TRP006129,MANDI036,WH-West,2026-07-13 05:29:40,2026-07-13 09:35:40,4.1,214.6,False,HR-84-BC-6106,HR-84-BC-6106,DRV472
TRP007055,MANDI003,Export-Terminal,2026-02-18 07:09:35,2026-02-19 01:39:35,18.5,1098.1,False,HR-78-CD-8558,hr 78-CD-8558,DRV102
TRP001703,MANDI014,WH-South,2026-03-09 09:54:06,2026-03-10 09:48:00,23.898333333333333,1055.2,False,RJ-39-BC-4007,rj 39-BC-4007,DRV319
TRP001161,MANDI023,WH-West,2026-06-12 15:43:28,,13.9,663.798144771932,False,HR-41-CD-3809,HR 41 CD 3809,DRV184
TRP009833,MANDI024,WH-West,2026-03-17 13:44:49,2026-03-18 09:14:49,19.5,,True,DL-39-CD-2245,DL39-CD-2245,DRV655
TRP009655,MANDI003,WH-South,2026-08-14 21:17:48,2026-08-15 17:23:48,20.1,837.0,False,UP-43-DF-1156,UP-43-DF-1156,DRV121
TRP005472,MANDI025,WH-North,2026-07-09 05:03:32,2026-07-10 02:33:32,21.5,,True,DL-82-DF-5952,dl 82-DF-5952,DRV362
TRP008264,MANDI036,WH-Central,2026-01-28 10:18:27,2026-01-29 04:00:00,17.6925,967.2,False,Unknown,,DRV559
TRP001196,MANDI007,Export-Terminal,2026-06-08 13:15:23,2026-06-08 17:33:00,4.293611111111111,,True,PB-72-DF-4023,pb 72-DF-4023,DRV785
TRP005738,MANDI042,Export-Terminal,2026-08-19 19:04:00,2026-08-20 17:04:00,22.0,928.2,False,UP-92-BC-7233,UP 92 BC 7233,Unknown
TRP002908,MANDI012,WH-North,2026-01-27 07:44:51,2026-01-28 03:56:51,20.2,875.697552541098,False,HR-16-CD-9454,HR 16 CD 9454,DRV458
TRP004376,MANDI043,WH-Central,2026-05-17 03:42:44,2026-05-17 00:00:00,12.6,515.1,False,RJ-10-AB-8945,rj 10-AB-8945,DRV467
TRP004583,MANDI050,WH-West,2026-04-23 23:59:00,2026-04-24 12:35:25,12.606944444444444,549.1,False,HR-87-CD-9151,HR-87-CD-9151,DRV556
TRP003956,MANDI013,WH-North,2026-01-11 01:07:29,2026-01-12 00:01:00,22.891944444444444,,True,UP-73-BC-6039,UP73-BC-6039,DRV631
TRP003818,MANDI053,WH-South,2026-08-09 14:53:00,2026-08-09 22:29:41,7.6113888888888885,438.6,False,Unknown,,DRV568
TRP008833,MANDI049,Export-Terminal,2026-09-09 06:41:00,2026-09-09 21:41:27,15.0075,603.4983133019899,False,PB-54-DF-6473,pb 54-DF-6473,DRV155
TRP001077,MANDI017,WH-South,2026-06-13 16:06:11,,21.6,1045.197078812328,False,UP-11-AB-9603,UP 11 AB 9603,Unknown
TRP004216,MANDI012,WH-Central,2026-04-25 04:52:39,2026-04-26 00:40:00,19.789166666666667,1040.297092507142,False,DL-32-BC-7624,DL 32 BC 7624,DRV854
TRP001531,MANDI050,WH-West,2026-06-11 08:49:47,2026-06-11 00:00:00,3.8,169.29952683020198,False,UP-21-CD-1137,up 21-CD-1137,Unknown
TRP007175,MANDI024,WH-Central,2026-01-02 11:51:00,,8.2,333.4,False,UP-49-DF-4317,UP 49 DF 4317,DRV447
TRP004780,MANDI041,WH-South,2026-02-12 18:25:00,2026-02-13 17:55:00,23.5,,True,UP-94-DF-1403,UP-94-DF-1403,DRV126
TRP004405,MANDI008,WH-South,2026-01-16 11:42:00,2026-01-16 22:54:42,11.211666666666666,586.8,False,RJ-51-CD-4343,rj 51-CD-4343,DRV592
TRP004380,MANDI038,WH-North,2026-05-21 07:25:00,2026-05-21 14:19:00,6.9,293.3,False,RJ-87-DF-2909,RJ87-DF-2909,DRV840
TRP006951,MANDI011,WH-West,2026-06-16 22:09:22,2026-06-17 20:57:22,22.8,1090.5,False,PB-14-CD-6515,PB-14-CD-6515,DRV382
TRP001733,MANDI001,WH-East,2026-07-26 05:40:05,2026-07-27 00:00:00,18.331944444444446,1239.5,False,HR-58-CD-2976,HR 58 CD 2976,DRV522
TRP005215,MANDI006,WH-North,2026-07-01 15:02:19,2026-07-01 23:56:00,8.894722222222223,415.69883817669796,False,Unknown,,DRV163
TRP002134,MANDI005,Export-Terminal,2026-03-16 17:28:00,2026-03-17 14:52:00,21.4,1219.9,False,RJ-26-CD-4437,RJ-26-CD-4437,DRV529
TRP007703,MANDI014,WH-East,2026-03-31 18:00:51,2026-04-01 00:00:00,5.985833333333333,740.7,False,Unknown,,DRV334
TRP000766,MANDI024,WH-East,2026-09-01 01:38:53,2026-09-01 06:02:53,4.4,242.8,False,DL-68-CD-8432,dl 68-CD-8432,DRV199
TRP000533,MANDI039,Export-Terminal,2026-04-17 09:47:45,2026-04-17 17:41:00,7.8875,429.4,False,UP-13-AB-6530,up 13-AB-6530,Unknown
TRP006011,MANDI056,WH-North,2026-03-03 13:26:26,,,500.9,False,RJ-13-AB-9827,RJ-13-AB-9827,DRV380
TRP001184,MANDI030,Export-Terminal,2026-06-22 19:25:00,2026-06-23 01:31:00,6.1,354.899008104186,False,Unknown,,DRV199
TRP007574,MANDI031,WH-South,2026-03-11 00:46:56,2026-03-12 00:34:56,23.8,1359.4,False,PB-92-AB-2298,PB92-AB-2298,DRV237
TRP005731,MANDI020,WH-Central,2026-08-07 15:20:00,2026-08-08 00:00:00,8.666666666666666,553.1,False,UP-77-BC-5656,UP 77 BC 5656,Unknown
TRP009421,MANDI043,WH-North,2026-04-11 09:33:00,2026-04-11 00:00:00,,344.5,False,UP-30-BC-8611,UP-30-BC-8611,DRV111
TRP009744,MANDI024,WH-North,2026-06-24 00:00:00,2026-06-25 16:02:06,40.035,934.9973868059001,False,HR-96-DF-4413,HR-96-DF-4413,DRV248
TRP002886,MANDI035,WH-East,2026-03-04 04:32:16,2026-03-04 14:26:16,9.9,559.4,False,UP-98-BC-8322,UP 98 BC 8322,DRV151
TRP005268,MANDI048,WH-West,2026-01-19 18:33:40,2026-01-20 02:57:40,8.4,364.8,False,DL-74-CD-7835,DL-74-CD-7835,DRV118
TRP005272,MANDI011,WH-North,2026-03-25 20:30:08,2026-03-26 00:48:08,4.3,225.4,False,DL-54-DF-7078,DL54-DF-7078,Unknown
TRP006769,MANDI051,WH-East,2026-05-09 03:24:00,2026-05-09 00:00:00,5.9,343.5,False,DL-72-AB-2876,DL-72-AB-2876,DRV357
TRP007597,MANDI018,Export-Terminal,2026-01-18 18:01:40,2026-01-19 00:00:00,5.972222222222222,,True,PB-56-AB-3205,PB56-AB-3205,DRV221
TRP006598,MANDI005,WH-South,2026-01-14 20:51:00,2026-01-15 08:03:51,11.214166666666667,583.3,False,HR-83-BC-2792,HR-83-BC-2792,DRV833
TRP006848,MANDI005,WH-South,2026-07-31 09:51:46,2026-08-01 01:03:00,15.187222222222223,720.6,False,PB-58-CD-4996,PB58-CD-4996,Unknown
TRP008181,MANDI008,WH-South,2026-04-23 17:20:20,2026-04-24 14:44:00,21.394444444444446,,True,PB-68-AB-6563,PB-68-AB-6563,DRV580
TRP002930,MANDI017,WH-Central,2026-04-23 19:21:00,,21.8,1198.1,False,HR-96-AB-8314,HR96-AB-8314,Unknown
TRP004393,MANDI022,WH-East,2026-03-25 00:00:00,2026-03-26 09:34:35,33.576388888888886,613.9,False,DL-10-BC-8577,dl 10-BC-8577,DRV873
TRP002590,MANDI032,WH-East,2026-07-17 10:24:00,2026-07-18 00:00:00,13.6,1152.2,False,UP-70-BC-7415,up 70-BC-7415,Unknown
TRP004673,MANDI042,WH-North,2026-05-29 00:00:00,2026-05-29 15:55:00,15.916666666666666,743.7,False,UP-63-CD-2890,UP-63-CD-2890,DRV866
TRP004033,MANDI026,WH-West,2026-05-17 03:46:15,2026-05-17 06:34:00,2.7958333333333334,155.2,False,RJ-21-BC-2365,RJ 21 BC 2365,Unknown
TRP009012,MANDI034,WH-Central,2026-04-11 13:51:00,2026-04-11 16:15:52,2.4144444444444444,99.4,False,UP-34-AB-7431,UP34-AB-7431,DRV229
TRP002948,MANDI030,WH-East,2026-04-27 14:49:00,2026-04-28 10:55:00,20.1,1017.3,False,Unknown,,DRV910
TRP004210,MANDI043,WH-Central,2026-09-01 12:21:56,2026-09-02 10:33:56,22.2,981.9,False,Unknown,,DRV891
TRP003108,MANDI006,WH-East,2026-02-16 14:18:13,2026-02-17 00:00:00,9.696388888888889,585.2,False,RJ-48-AB-1667,rj 48-AB-1667,DRV931
TRP009579,MANDI055,WH-South,2026-07-20 07:43:37,,13.9,734.7,False,HR-39-BC-8224,HR 39 BC 8224,Unknown
TRP004708,MANDI056,WH-South,2026-01-20 16:45:30,,15.8,740.5,False,Unknown,,DRV406
TRP004721,MANDI011,WH-North,2026-04-22 12:50:47,2026-04-23 11:14:47,22.4,1004.2,False,Unknown,,DRV698
TRP006443,MANDI011,WH-North,2026-02-23 07:25:13,2026-02-23 19:37:13,12.2,577.798385129892,False,UP-70-DF-5610,UP70-DF-5610,DRV429
TRP007399,MANDI018,WH-North,2026-01-30 01:25:25,2026-01-30 19:07:25,17.7,1026.2971316351818,False,HR-43-AB-2010,HR-43-AB-2010,Unknown
TRP004804,MANDI045,WH-East,2026-03-08 00:00:00,,19.3,993.9972219091601,False,Unknown,,DRV477
TRP000458,MANDI015,Export-Terminal,2026-05-23 08:30:00,2026-05-23 22:00:23,13.506388888888889,589.2,False,UP-57-BC-7839,UP 57 BC 7839,DRV936
TRP005407,MANDI044,WH-West,2026-04-13 14:28:00,2026-04-13 23:58:49,9.51361111111111,509.1,False,PB-30-BC-5344,PB30-BC-5344,DRV402
TRP005621,MANDI055,WH-Central,2026-03-21 02:25:00,2026-03-21 15:31:25,13.106944444444444,642.7,False,PB-60-AB-2091,PB 60 AB 2091,DRV267
TRP000451,MANDI055,WH-Central,2026-02-06 00:00:00,2026-02-07 09:07:42,33.12833333333333,569.5,False,UP-86-BC-1382,up 86-BC-1382,Unknown
TRP009814,MANDI041,WH-East,2026-04-14 11:29:00,2026-04-14 22:05:49,10.613611111111112,486.0,False,UP-10-AB-8146,UP10-AB-8146,DRV376
TRP004511,MANDI005,WH-North,2026-03-09 07:21:07,2026-03-10 02:33:00,19.198055555555555,990.4,False,RJ-97-CD-5649,rj 97-CD-5649,DRV910
TRP006905,MANDI035,WH-Central,2026-09-04 16:39:59,2026-09-05 01:45:00,9.08361111111111,391.5,False,PB-64-CD-6454,PB64-CD-6454,Unknown
TRP009620,MANDI035,WH-North,2026-01-08 16:08:48,2026-01-09 07:26:48,15.3,746.297914195982,False,RJ-54-DF-6834,rj 54-DF-6834,DRV786
TRP001447,MANDI001,WH-West,2026-03-20 22:07:00,2026-03-21 15:07:52,17.014444444444443,1010.0971769119141,False,RJ-76-AB-4797,RJ 76 AB 4797,DRV528
TRP004254,MANDI040,WH-West,2026-05-14 00:00:00,2026-05-15 00:45:34,24.759444444444444,600.3983219660561,False,UP-51-CD-4304,UP-51-CD-4304,DRV574
TRP002026,MANDI030,WH-Central,2026-05-30 12:11:11,2026-05-30 18:47:11,6.6,341.4,False,PB-85-CD-1500,PB-85-CD-1500,DRV362
TRP003001,MANDI046,WH-South,2026-07-14 19:41:00,2026-07-15 09:05:16,13.404444444444444,,True,DL-39-AB-8415,dl 39-AB-8415,DRV285
TRP001618,MANDI052,WH-Central,2026-05-06 00:00:00,2026-05-07 14:29:50,38.49722222222222,901.0,False,UP-31-AB-8704,UP 31 AB 8704,DRV977
TRP003596,MANDI019,Export-Terminal,2026-04-16 03:46:00,2026-04-16 06:04:00,2.3,125.2,False,HR-66-BC-2362,HR66-BC-2362,DRV757
TRP006240,MANDI034,WH-East,2026-02-13 12:46:00,2026-02-13 19:10:00,6.4,257.0,False,UP-72-DF-9228,UP 72 DF 9228,Unknown
TRP000884,MANDI023,WH-North,2026-04-14 14:16:00,2026-04-15 07:10:00,16.9,724.297975682902,False,RJ-96-AB-2759,RJ96-AB-2759,DRV912
TRP008452,MANDI017,WH-South,2026-08-22 21:20:20,2026-08-23 21:08:20,23.8,1365.3,False,HR-74-BC-5674,hr 74-BC-5674,DRV725
TRP004890,MANDI010,WH-Central,2026-05-12 08:23:00,2026-05-13 02:35:14,18.20388888888889,1041.3,False,Unknown,,Unknown
TRP003820,MANDI042,WH-East,2026-08-11 05:05:12,2026-08-11 14:59:00,9.896666666666667,569.798407488772,False,HR-85-AB-2317,hr 85-AB-2317,DRV420
TRP007855,MANDI030,WH-South,2026-08-15 03:38:10,2026-08-15 19:08:00,15.497222222222222,703.9,False,UP-57-CD-4718,UP-57-CD-4718,Unknown
TRP000081,MANDI015,WH-North,2026-08-18 12:23:07,,19.1,1128.5,False,UP-45-BC-4745,UP45-BC-4745,DRV525
TRP004314,MANDI008,WH-Central,2026-08-13 07:35:51,2026-08-14 07:05:00,23.485833333333332,1205.0,False,HR-46-AB-9560,HR-46-AB-9560,DRV991
TRP009785,MANDI047,WH-North,2026-05-20 08:45:00,2026-05-20 00:00:00,3.1,181.49949273291,False,PB-65-CD-1854,pb 65-CD-1854,DRV923
TRP001083,MANDI001,WH-North,2026-08-30 00:00:00,2026-08-30 11:22:23,11.373055555555556,277.599224146864,False,UP-74-DF-5785,UP-74-DF-5785,Unknown
TRP000132,MANDI056,Export-Terminal,2026-05-12 20:36:57,2026-05-13 00:00:00,3.3841666666666668,1195.8,False,DL-51-BC-5902,DL 51 BC 5902,DRV974
TRP002649,MANDI021,WH-East,2026-05-23 17:15:48,2026-05-24 05:45:48,12.5,708.8,False,RJ-53-CD-4483,rj 53-CD-4483,DRV299
TRP003134,MANDI052,WH-West,2026-06-07 21:53:05,2026-06-08 16:05:05,18.2,787.4,False,HR-28-AB-9363,hr 28-AB-9363,DRV876
TRP003474,MANDI052,WH-North,2026-04-26 10:23:55,2026-04-26 16:47:00,6.384722222222222,327.1,False,HR-65-BC-9286,HR-65-BC-9286,DRV105
TRP007455,MANDI012,WH-North,2026-08-20 00:00:00,2026-08-21 18:11:42,42.195,,True,UP-86-CD-7985,UP 86 CD 7985,Unknown
TRP007186,MANDI003,WH-Central,2026-01-26 18:04:00,2026-01-27 05:28:00,11.4,559.0,False,UP-36-DF-3288,UP 36 DF 3288,DRV608
TRP000501,MANDI021,WH-Central,2026-02-15 06:39:31,2026-02-15 23:03:00,16.39138888888889,677.6,False,HR-77-AB-4777,HR77-AB-4777,Unknown
TRP009240,MANDI022,WH-South,2026-03-17 02:29:00,2026-03-17 10:47:18,8.305,465.9,False,HR-32-BC-6827,HR 32 BC 6827,Unknown
TRP000714,MANDI014,WH-North,2026-02-24 21:36:39,2026-02-25 14:06:00,16.489166666666666,937.4,False,PB-33-BC-4475,PB33-BC-4475,DRV636
TRP005460,MANDI027,WH-Central,2026-01-01 06:04:33,,17.4,897.5,False,PB-84-AB-8118,PB84-AB-8118,Unknown
TRP001892,MANDI022,Export-Terminal,2026-05-07 19:07:53,2026-05-08 10:13:00,15.085277777777778,771.8,False,RJ-26-BC-6558,RJ-26-BC-6558,DRV219
TRP009446,MANDI027,WH-South,2026-02-24 01:52:31,2026-02-24 13:10:31,11.3,534.0,False,HR-63-BC-1683,HR 63 BC 1683,DRV903
TRP002068,MANDI035,WH-West,2026-02-21 00:00:00,2026-02-21 22:57:13,22.953611111111112,,True,Unknown,,DRV632
TRP005876,MANDI019,WH-West,2026-07-08 05:31:55,2026-07-08 18:19:55,12.8,676.0,False,UP-71-AB-7083,UP-71-AB-7083,DRV994
TRP009557,MANDI015,Export-Terminal,2026-03-16 13:33:11,2026-03-17 01:51:11,12.3,601.4,False,HR-77-DF-3955,HR 77 DF 3955,DRV541
TRP007087,MANDI006,Export-Terminal,2026-04-23 00:00:00,2026-04-24 02:45:00,26.75,791.1,False,DL-31-AB-6150,dl 31-AB-6150,DRV700
TRP001361,MANDI033,WH-South,2026-02-16 21:13:12,2026-02-17 17:07:00,19.89666666666667,987.6,False,PB-61-BC-1454,pb 61-BC-1454,DRV893
TRP008058,MANDI054,WH-South,2026-08-29 07:59:08,2026-08-29 21:23:08,13.4,,True,UP-41-AB-8273,up 41-AB-8273,DRV844
TRP000260,MANDI027,Export-Terminal,2026-01-29 14:14:33,2026-01-29 20:20:33,6.1,,True,DL-46-CD-2171,DL46-CD-2171,Unknown
TRP001617,MANDI031,WH-East,2026-07-24 21:49:05,2026-07-25 04:25:05,6.6,320.0,False,UP-27-BC-2223,up 27-BC-2223,Unknown
TRP008864,MANDI021,WH-North,2026-01-31 04:45:00,2026-02-01 00:57:00,20.2,843.4,False,HR-80-BC-4499,HR-80-BC-4499,DRV233
TRP002234,MANDI037,Export-Terminal,2026-03-13 09:54:28,2026-03-14 02:06:28,16.2,690.598069869684,False,Unknown,,DRV542
TRP005457,MANDI022,WH-West,2026-05-01 14:18:00,2026-05-02 11:18:00,21.0,,True,Unknown,,DRV262
TRP002911,MANDI034,WH-West,2026-06-10 14:20:28,2026-06-11 00:00:00,9.658888888888889,1282.1964164305082,False,HR-99-DF-9280,HR-99-DF-9280,Unknown
TRP009154,MANDI035,Export-Terminal,2026-02-27 22:12:03,2026-02-28 19:12:03,21.0,991.097230014254,False,Unknown,,DRV870
TRP007238,MANDI031,WH-West,2026-01-20 22:38:20,,17.3,884.697527387358,False,Unknown,,Unknown
TRP008199,MANDI018,WH-South,2026-02-02 11:24:22,2026-02-02 14:54:00,3.493888888888889,157.0,False,DL-91-AB-5419,DL-91-AB-5419,DRV369
TRP009234,MANDI003,WH-West,2026-08-21 19:20:39,2026-08-21 23:02:39,3.7,158.8,False,HR-68-BC-1812,HR-68-BC-1812,DRV562
TRP000032,MANDI023,WH-West,2026-07-28 00:00:00,2026-07-28 17:44:00,17.733333333333334,,True,HR-83-AB-7638,hr 83-AB-7638,DRV294
TRP008249,MANDI012,WH-East,2026-06-16 10:36:32,2026-06-17 08:24:32,21.8,1192.1,False,HR-64-CD-9211,HR-64-CD-9211,DRV178
TRP001471,MANDI023,Export-Terminal,2026-07-09 06:30:00,2026-07-09 17:06:27,10.6075,624.598254330444,False,HR-39-CD-4640,HR 39 CD 4640,DRV866
