arrival_id,date,mandi_id,crop_name,raw_crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_was_missing,qty_was_negative,farmer_count_was_missing
ARR0013518,2026-08-03,MANDI024,Wheat,WHEAT,Local,32.26,22.0,False,False,False
ARR0022679,2026-06-22,MANDI022,Rice,Rice,Premium,310.12,80.5,False,False,True
ARR0021328,2026-06-17,MANDI011,Rice,Rice,HD-2967,302.91,87.0,False,False,False
ARR0002215,2026-06-21,MANDI018,Mustard,mustard,PBW-343,403.88,14.0,False,False,False
ARR0021259,2026-03-07,MANDI036,Wheat,wheat,Pusa-1121,201.02,130.0,False,False,False
ARR0008961,2026-06-03,MANDI004,Mustard,Mustard,Hybrid,269.64,19.0,False,False,False
ARR0012533,2026-08-28,MANDI015,Mustard,सरसों,Local,164.03,36.0,False,False,False
ARR0005019,2026-07-16,MANDI048,Mustard,Mustard,Local,103.01,66.0,False,False,False
ARR0021299,2026-07-23,MANDI050,Mustard,mustard,Premium,178.15,113.0,False,False,False
ARR0014712,2026-02-24,MANDI041,Wheat,Wheat,PBW-343,22.489999999999995,63.0,False,False,False
ARR0018335,2026-01-29,MANDI028,Maize,Makki,Pusa-1121,227.28000000000003,20.0,False,False,False
ARR0006137,2026-06-04,MANDI048,Maize,Makki,PBW-343,231.48,47.0,False,False,False
ARR_GEN_000006,2026-05-19,MANDI023,Sugarcane,Sugarcane,PBW-343,412.93999999999994,128.0,True,False,False
ARR0021669,2026-06-20,MANDI012,Maize,Makka,Hybrid,463.53000000000003,137.0,False,False,False
ARR0003712,2026-07-02,MANDI057,Wheat,Kanak,Premium,257.08,76.0,False,False,True
ARR0001924,2026-06-06,MANDI054,Rice,Basmati,HD-2967,440.88,80.5,False,False,True
ARR0023382,2026-04-03,MANDI013,Wheat,WHEAT,Premium,18.55,74.0,False,False,False
ARR0024128,2026-03-24,MANDI027,Maize,Makka,HD-2967,120.76,64.0,False,False,False
ARR0006109,2026-07-15,MANDI039,Paddy,Paddy,Local,496.52,115.0,False,False,False
ARR0012814,2026-05-07,MANDI024,Sugarcane,Ganne,Hybrid,349.75,7.0,False,False,False
ARR0005571,2026-08-28,MANDI053,Wheat,Gehun,Unknown,496.4,115.0,False,False,False
ARR0020401,2026-08-13,MANDI021,Mustard,Sarso,Local,244.85,71.0,False,False,False
ARR0011080,2026-01-14,MANDI030,Paddy,धान,PBW-343,240.18,141.0,False,True,False
ARR0016547,2026-06-26,MANDI040,Sugarcane,sugarcane,Unknown,357.81,46.0,False,False,False
ARR0017342,2026-08-08,MANDI012,Paddy,धान,Pusa-1121,436.14,83.0,False,False,False
ARR0022098,2026-04-16,MANDI048,Paddy,धान,Hybrid,11.55,72.0,False,False,False
ARR0021088,2026-06-02,MANDI041,Mustard,Sarson,Unknown,152.13,40.0,False,False,False
ARR0003046,2026-08-05,MANDI012,Cotton,Cotton,Pusa-1121,498.07,97.0,False,False,False
ARR0015533,2026-06-26,MANDI055,Maize,Corn,Pusa-1121,463.12,78.0,False,False,True
ARR0020782,2026-06-01,MANDI021,Paddy,धान,HD-2967,230.67,76.0,False,False,False
ARR0008024,2026-01-11,MANDI029,Rice,Chawal,Local,55.88,16.0,False,False,False
ARR0006965,2026-02-09,MANDI015,Rice,Basmati,Premium,406.41,149.0,False,False,False
ARR0002409,2026-06-11,MANDI001,Cotton,Narma,Local,195.69,38.0,False,False,False
ARR0006420,2026-06-08,MANDI023,Paddy,धान,Local,260.7,96.0,False,False,False
ARR0007794,2026-06-06,MANDI012,Maize,मक्का,Unknown,19.27,147.0,False,False,False
ARR0016831,2026-07-23,MANDI009,Rice,चावल,Local,223.59000000000003,71.0,False,False,False
ARR0024611,2026-03-27,MANDI053,Mustard,Sarso,HD-2967,20.309999999999995,45.0,False,False,False
ARR0012843,2026-03-01,MANDI042,Rice,चावल,Pusa-1121,379.42999999999995,128.0,False,False,False
ARR0002056,2026-04-18,MANDI048,Sugarcane,Sugarcane,Premium,279.57,103.0,False,False,False
ARR0020089,2026-07-07,MANDI041,Mustard,Mustard,PBW-343,362.66,51.0,False,True,False
ARR0011027,2026-05-20,MANDI024,Maize,मक्का,Premium,446.81,71.0,False,False,False
ARR0015396,2026-05-20,MANDI051,Sugarcane,sugarcane,PBW-343,253.13,86.0,False,False,False
ARR0007269,2026-01-21,MANDI053,Maize,मक्का,Premium,218.99,146.0,False,False,False
ARR0014557,2026-07-25,MANDI047,Sugarcane,Ganne,Local,56.54,65.0,False,False,False
ARR0022876,2026-08-13,MANDI052,Maize,Makki,PBW-343,375.15,83.0,False,False,False
ARR0003097,2026-02-03,MANDI018,Mustard,Mustard,PBW-343,156.85,12.0,False,False,False
ARR0004700,2026-07-20,MANDI052,Sugarcane,sugarcane,PBW-343,279.66,13.0,False,False,False
ARR0022023,2026-08-31,MANDI014,Mustard,mustard,Local,491.42,72.0,False,False,False
ARR0008608,2026-08-04,MANDI014,Paddy,धान,Pusa-1121,403.87,115.0,False,False,False
ARR0021026,2026-07-19,MANDI018,Rice,Chawal,HD-2967,418.53999999999996,147.0,False,False,False
ARR0008158,2026-05-08,MANDI010,Rice,चावल,PBW-343,254.12,47.0,False,False,False
ARR0004933,2026-05-22,MANDI019,Wheat,Wheat,PBW-343,131.99,47.0,False,False,False
ARR0010220,2026-04-14,MANDI011,Maize,corn,HD-2967,181.15000000000003,11.0,False,False,False
ARR0017103,2026-03-14,MANDI042,Rice,Basmati,Local,324.04,121.0,False,False,False
ARR0005077,2026-05-16,MANDI030,Maize,मक्का,Hybrid,407.56,118.0,False,False,False
ARR0006915,2026-06-29,MANDI017,Mustard,Sarson,PBW-343,75.22,115.0,False,False,False
ARR0022385,2026-08-06,MANDI026,Mustard,Sarso,PBW-343,31.8,63.0,False,False,False
ARR0009730,2026-08-28,MANDI047,Rice,चावल,PBW-343,157.97,47.0,False,False,False
ARR0005100,2026-05-16,MANDI051,Maize,Makka,Premium,350.32,87.0,False,False,False
ARR0021334,2026-01-27,MANDI053,Maize,Makka,Premium,65.37,71.0,False,False,False
ARR0007338,2026-03-17,MANDI048,Rice,चावल,Local,209.82,80.5,False,False,True
ARR0016170,2026-06-24,MANDI032,Paddy,Paddy,HD-2967,370.98,81.0,False,False,True
ARR0013792,2026-04-01,MANDI049,Paddy,धान,PBW-343,59.51,145.0,False,False,False
ARR0007917,2026-09-06,MANDI007,Sugarcane,गन्ना,Hybrid,29.35,130.0,False,False,False
ARR0007919,2026-07-27,MANDI023,Wheat,Gehun,Local,416.68,139.0,False,False,False
ARR0016589,2026-02-10,MANDI009,Paddy,paddy,Premium,492.8,44.0,False,False,False
ARR0022064,2026-08-06,MANDI004,Sugarcane,sugarcane,PBW-343,464.41,138.0,False,False,False
ARR0013197,2026-05-07,MANDI006,Maize,Corn,Hybrid,294.27,78.0,False,False,True
ARR0012899,2026-03-15,MANDI029,Paddy,paddy,Pusa-1121,3.4837000000000002,127.0,False,True,False
ARR0024644,2026-05-04,MANDI009,Mustard,mustard,Pusa-1121,174.81,64.0,False,False,False
ARR0022381,2026-02-04,MANDI001,Maize,Corn,Hybrid,2.2044,121.0,False,True,False
ARR0009914,2026-04-07,MANDI020,Wheat,Kanak,Premium,491.65,18.0,False,True,False
ARR0005461,2026-05-11,MANDI002,Cotton,Cotton,Unknown,184.97,74.0,False,False,False
ARR0002436,2026-06-24,MANDI009,Mustard,सरसों,Pusa-1121,222.78,92.0,False,False,False
ARR0009151,2026-07-05,MANDI045,Wheat,Kanak,HD-2967,280.64,25.0,False,False,False
ARR0011489,2026-03-14,MANDI047,Maize,Maize,Local,243.94,125.0,False,False,False
ARR0021080,2026-03-22,MANDI030,Cotton,cotton,Local,301.81,77.0,False,False,False
ARR0007827,2026-04-23,MANDI004,Wheat,Gehun,Local,185.74,16.0,False,False,False
ARR0016426,2026-01-07,MANDI030,Paddy,Paddy,Pusa-1121,264.58,55.0,False,False,False
ARR0004346,2026-06-02,MANDI008,Cotton,Narma,Premium,214.42,133.0,False,False,False
ARR0022927,2026-01-12,MANDI037,Mustard,mustard,Pusa-1121,146.35,78.0,False,False,True
ARR0011833,2026-08-06,MANDI034,Mustard,Sarso,Local,330.86,78.0,False,False,True
ARR0005654,2026-02-21,MANDI017,Wheat,Kanak,Unknown,38.59,76.0,False,False,True
ARR0023895,2026-01-15,MANDI057,Maize,Makka,Local,421.22,14.0,False,False,False
ARR0015493,2026-03-28,MANDI028,Mustard,सरसों,Unknown,78.01,145.0,False,False,False
ARR0024282,2026-03-13,MANDI015,Mustard,सरसों,Hybrid,314.65,100.0,False,False,False
ARR0009721,2026-04-22,MANDI021,Cotton,Cotton,Hybrid,189.73,77.0,False,False,True
ARR0010629,2026-01-04,MANDI054,Mustard,Sarso,HD-2967,174.98,59.0,False,False,False
ARR0013298,2026-06-14,MANDI049,Paddy,Paddy,Local,162.34,6.0,False,False,False
ARR0000284,2026-06-22,MANDI016,Wheat,Gehun,Pusa-1121,278.17,76.0,False,False,True
ARR0004654,2026-01-07,MANDI028,Rice,Chawal,Local,72.06,114.0,False,False,False
ARR0006036,2026-04-30,MANDI007,Maize,मक्का,Pusa-1121,284.89,140.0,False,False,False
ARR0013682,2026-04-26,MANDI033,Rice,Basmati,HD-2967,329.87,84.0,False,False,False
ARR0011616,2026-06-22,MANDI020,Sugarcane,Sugarcane,PBW-343,403.47,79.0,False,False,True
ARR0001511,2026-03-21,MANDI015,Sugarcane,गन्ना,Local,327.86,145.0,False,False,False
ARR0010924,2026-03-30,MANDI042,Maize,Makka,Hybrid,306.29,118.0,False,False,False
ARR0004580,2026-03-03,MANDI052,Rice,Basmati,Hybrid,43.45,39.0,False,False,False
ARR0017060,2026-06-12,MANDI057,Wheat,गेहूं,PBW-343,200.62,76.0,False,False,True
ARR0021804,2026-08-06,MANDI008,Sugarcane,Sugarcane,PBW-343,461.33,141.0,False,False,False
ARR0008981,2026-02-02,MANDI009,Sugarcane,Sugarcane,HD-2967,329.51,114.0,False,False,False
ARR0001423,2026-08-12,MANDI038,Sugarcane,sugarcane,Local,114.91,65.0,False,False,False
ARR0019434,2026-07-25,MANDI039,Maize,Maize,Unknown,114.66,145.0,False,False,False
ARR0023481,2026-01-24,MANDI025,Wheat,WHEAT,Premium,325.0,84.0,False,False,False
ARR_GEN_000007,2026-02-12,MANDI014,Cotton,Kapas,Unknown,425.69000000000005,63.0,True,False,False
ARR0011243,2026-05-21,MANDI039,Rice,Chawal,Local,488.26,28.0,False,False,False
ARR0019074,2026-01-15,MANDI011,Maize,Maize,Local,356.9,27.0,False,False,False
ARR0006528,2026-03-11,MANDI018,Rice,Chawal,PBW-343,288.86,32.0,False,False,False
ARR0015957,2026-04-17,MANDI022,Wheat,Gehun,Unknown,343.8,96.0,False,False,False
ARR0010698,2026-02-09,MANDI029,Mustard,Sarso,Hybrid,444.42,30.0,False,False,False
ARR0022312,2026-03-16,MANDI045,Paddy,Dhaan,Pusa-1121,310.43,80.0,False,False,False
ARR0022980,2026-08-11,MANDI048,Sugarcane,गन्ना,HD-2967,265.05,137.0,False,False,False
ARR0002360,2026-08-07,MANDI032,Paddy,paddy,HD-2967,365.7,66.0,False,False,False
ARR0002158,2026-04-24,MANDI013,Maize,Makka,Local,72.85,78.0,False,False,True
ARR0006441,2026-05-31,MANDI045,Maize,Maize,Pusa-1121,67.75,93.0,False,False,False
ARR0023690,2026-04-26,MANDI012,Sugarcane,गन्ना,HD-2967,196.87,79.0,False,False,True
ARR_GEN_000008,2026-07-10,MANDI036,Mustard,Sarson,PBW-343,499.41,8.0,True,False,False
ARR0023480,2026-05-08,MANDI035,Rice,Rice,Hybrid,416.66,86.0,False,False,False
ARR0006353,2026-03-07,MANDI019,Mustard,Mustard,Pusa-1121,417.55,25.0,False,False,False
ARR0014875,2026-03-02,MANDI012,Wheat,WHEAT,Premium,146.05,129.0,False,False,False
ARR0023428,2026-08-15,MANDI002,Rice,चावल,Premium,46.72,57.0,False,False,False
ARR0005054,2026-08-10,MANDI017,Sugarcane,Ganna,Hybrid,398.4,90.0,False,False,False
ARR0003411,2026-06-22,MANDI051,Paddy,Dhaan,PBW-343,272.51,67.0,False,False,False
ARR0023999,2026-07-15,MANDI040,Wheat,Kanak,PBW-343,463.68,76.0,False,False,True
ARR0004472,2026-03-22,MANDI004,Wheat,Wheat,Unknown,332.55,76.0,False,False,True
ARR0001348,2026-04-05,MANDI036,Cotton,Cotton,Pusa-1121,173.59000000000003,5.0,False,False,False
ARR0020572,2026-06-27,MANDI056,Wheat,wheat,Unknown,230.94,34.0,False,False,False
ARR0021537,2026-02-03,MANDI003,Maize,Makka,PBW-343,488.44,67.0,False,False,False
ARR0008138,2026-08-27,MANDI033,Wheat,wheat,Unknown,114.36,17.0,False,False,False
ARR0002141,2026-05-11,MANDI022,Mustard,Mustard,PBW-343,134.07,112.0,False,False,False
ARR0017898,2026-08-15,MANDI043,Paddy,धान,Unknown,231.61,114.0,False,False,False
ARR0013746,2026-04-20,MANDI028,Paddy,paddy,HD-2967,493.5899999999999,42.0,False,False,False
ARR0004102,2026-05-07,MANDI051,Maize,Maize,Premium,170.15,44.0,False,False,False
ARR0019081,2026-05-06,MANDI003,Paddy,Paddy,Unknown,296.14,81.0,False,False,True
ARR0010825,2026-03-24,MANDI012,Cotton,कपास,HD-2967,28.11,138.0,False,False,False
ARR_GEN_000009,2026-03-18,MANDI026,Wheat,WHEAT,HD-2967,254.08,76.0,True,False,True
ARR0021816,2026-06-01,MANDI037,Paddy,Paddy,Premium,430.92,34.0,False,False,False
ARR0005712,2026-08-12,MANDI024,Rice,चावल,PBW-343,151.6,62.0,False,False,False
ARR0004192,2026-05-14,MANDI009,Wheat,गेहूं,Pusa-1121,232.0,74.0,False,False,False
ARR0009713,2026-04-17,MANDI005,Cotton,Cotton,Pusa-1121,395.12,47.0,False,False,False
ARR0005529,2026-06-18,MANDI016,Maize,Corn,Local,416.11,78.0,False,False,True
ARR0015740,2026-03-19,MANDI044,Paddy,Dhaan,HD-2967,184.31,81.0,False,False,True
ARR0001816,2026-01-28,MANDI016,Cotton,Narma,Pusa-1121,362.65,64.0,False,False,False
ARR0009321,2026-09-08,MANDI046,Paddy,धान,Unknown,153.24,81.0,False,False,True
ARR0003211,2026-08-15,MANDI029,Wheat,wheat,PBW-343,351.75,98.0,False,False,False
ARR0014236,2026-01-24,MANDI035,Wheat,गेहूं,PBW-343,362.12,14.0,False,False,False
ARR0007307,2026-03-06,MANDI056,Mustard,सरसों,Hybrid,283.98,138.0,False,False,False
ARR0023057,2026-03-03,MANDI043,Maize,Corn,Premium,4.8758,136.0,False,True,False
ARR0020032,2026-08-11,MANDI005,Maize,मक्का,Premium,217.11,78.0,False,False,True
ARR0006934,2026-08-29,MANDI036,Mustard,Mustard,Unknown,333.57,150.0,False,False,False
ARR0014418,2026-02-01,MANDI054,Sugarcane,Sugarcane,Hybrid,424.52,107.0,False,False,False
ARR0013062,2026-07-19,MANDI017,Rice,Rice,Unknown,205.46,69.0,False,False,False
ARR0015863,2026-04-16,MANDI041,Sugarcane,Sugarcane,Premium,326.93,103.0,False,False,False
ARR0003114,2026-01-02,MANDI033,Maize,Makka,PBW-343,255.88,120.0,False,False,False
ARR0005043,2026-03-10,MANDI034,Maize,मक्का,Hybrid,186.11,78.0,False,False,True
ARR0008655,2026-02-15,MANDI025,Mustard,Sarso,HD-2967,392.08,74.0,False,False,False
ARR0000867,2026-08-20,MANDI025,Wheat,wheat,Premium,142.27,67.0,False,False,False
ARR0016335,2026-01-15,MANDI010,Rice,Basmati,HD-2967,460.81,58.0,False,False,False
ARR0012849,2026-01-14,MANDI043,Sugarcane,गन्ना,Premium,181.37,98.0,False,False,False
ARR0015594,2026-04-16,MANDI025,Cotton,कपास,HD-2967,461.91,90.0,False,True,False
ARR0013183,2026-03-15,MANDI039,Maize,Corn,Unknown,261.5,104.0,False,False,False
ARR0001057,2026-06-27,MANDI006,Wheat,Gehun,Unknown,196.21,63.0,False,False,False
ARR0011504,2026-04-09,MANDI019,Mustard,Sarso,Pusa-1121,266.88,78.0,False,False,True
ARR0003201,2026-08-28,MANDI044,Cotton,cotton,Premium,95.84,54.0,False,False,False
ARR0013839,2026-01-31,MANDI009,Mustard,mustard,PBW-343,188.97,19.0,False,False,False
ARR0002172,2026-02-03,MANDI030,Wheat,WHEAT,Hybrid,284.14,55.0,False,False,False
ARR0005383,2026-01-13,MANDI032,Maize,मक्का,Unknown,319.04,45.0,False,False,False
ARR0023768,2026-01-19,MANDI044,Wheat,Wheat,Hybrid,480.53000000000003,130.0,False,False,False
ARR0014582,2026-07-27,MANDI034,Cotton,कपास,Hybrid,188.23,104.0,False,False,False
ARR0006259,2026-06-17,MANDI011,Wheat,GEHUN,Local,287.97,81.0,False,False,False
ARR0016600,2026-07-19,MANDI008,Rice,Basmati,Premium,336.68,118.0,False,False,False
ARR0006425,2026-05-04,MANDI053,Cotton,Cotton,Unknown,353.84000000000003,106.0,False,False,False
ARR0003456,2026-03-09,MANDI013,Sugarcane,गन्ना,PBW-343,232.22000000000003,80.0,False,False,False
ARR0004227,2026-01-27,MANDI046,Paddy,paddy,Premium,455.46000000000004,34.0,False,False,False
ARR0011792,2026-05-16,MANDI028,Sugarcane,Sugarcane,Premium,490.62,44.0,False,False,False
ARR0006866,2026-02-22,MANDI036,Wheat,WHEAT,Unknown,56.6,138.0,False,False,False
ARR0016452,2026-05-12,MANDI056,Wheat,गेहूं,Premium,384.28000000000003,18.0,False,False,False
ARR0004344,2026-01-12,MANDI003,Sugarcane,Sugarcane,Pusa-1121,428.93,106.0,False,False,False
ARR0001191,2026-08-06,MANDI036,Cotton,Narma,PBW-343,398.05999999999995,100.0,False,False,False
ARR0001806,2026-07-25,MANDI040,Cotton,कपास,HD-2967,266.07,77.0,False,False,True
ARR0021894,2026-05-15,MANDI056,Maize,Corn,Local,418.96000000000004,78.0,False,False,True
ARR0001890,2026-03-07,MANDI036,Sugarcane,Ganna,Unknown,349.86,87.0,False,False,False
ARR0009527,2026-02-02,MANDI038,Cotton,Cotton,Premium,46.51,81.0,False,False,False
ARR0005721,2026-02-13,MANDI023,Wheat,Kanak,Pusa-1121,356.43,76.0,False,False,True
ARR0019726,2026-08-24,MANDI004,Mustard,Sarso,Pusa-1121,19.5,23.0,False,False,False
ARR0000424,2026-08-27,MANDI046,Mustard,mustard,Pusa-1121,263.32,105.0,False,False,False
ARR0013677,2026-07-14,MANDI055,Mustard,Sarson,Premium,403.99,102.0,False,False,False
ARR0009150,2026-08-05,MANDI034,Mustard,सरसों,Unknown,15.13,63.0,False,False,False
ARR0003003,2026-02-12,MANDI056,Mustard,सरसों,Pusa-1121,438.29999999999995,11.0,False,False,False
ARR0000313,2026-07-24,MANDI018,Paddy,Dhaan,Hybrid,265.1,89.0,False,False,False
ARR0021707,2026-05-11,MANDI019,Cotton,Narma,Local,238.93,84.0,False,False,False
ARR0013339,2026-05-27,MANDI056,Cotton,Cotton,Premium,160.83,51.0,False,False,False
ARR0012693,2026-02-07,MANDI045,Cotton,Kapas,Pusa-1121,37.63,87.0,False,False,False
ARR0003800,2026-09-09,MANDI042,Cotton,Narma,Local,354.29,53.0,False,False,False
ARR0020804,2026-08-04,MANDI012,Rice,Basmati,Local,408.07000000000005,132.0,False,False,False
ARR0012805,2026-06-04,MANDI042,Rice,चावल,Unknown,200.01,21.0,False,False,False
ARR0023925,2026-03-13,MANDI018,Cotton,Narma,Unknown,474.29,5.0,False,False,False
ARR0004985,2026-04-08,MANDI015,Wheat,Wheat,PBW-343,3.3495,124.0,False,True,False
ARR0004246,2026-01-24,MANDI006,Mustard,Sarson,PBW-343,187.45000000000002,48.0,False,False,False
ARR0024036,2026-01-29,MANDI007,Sugarcane,sugarcane,PBW-343,387.93,77.0,False,False,False
ARR0016287,2026-04-17,MANDI042,Maize,Maize,PBW-343,393.7,81.0,False,False,False
ARR0004795,2026-05-11,MANDI050,Sugarcane,Ganne,Unknown,391.36,60.0,False,False,False
ARR0020002,2026-08-03,MANDI053,Cotton,कपास,PBW-343,383.35,55.0,False,False,False
ARR0011052,2026-06-15,MANDI053,Wheat,GEHUN,Hybrid,431.49,34.0,False,False,False
ARR0011193,2026-06-17,MANDI046,Sugarcane,Ganne,Unknown,431.88,84.0,False,False,False
ARR0008351,2026-01-14,MANDI031,Rice,चावल,Hybrid,374.1,78.0,False,False,False
ARR0002596,2026-05-16,MANDI048,Maize,Maize,Pusa-1121,287.02,125.0,False,False,False
ARR0023879,2026-07-02,MANDI042,Mustard,mustard,HD-2967,251.07,15.0,False,False,False
ARR0020211,2026-06-07,MANDI018,Maize,Corn,PBW-343,398.14,77.0,False,False,False
ARR0001969,2026-03-20,MANDI042,Rice,चावल,Hybrid,70.92,115.0,False,False,False
ARR0021090,2026-07-05,MANDI018,Cotton,Narma,Premium,252.8,40.0,False,False,False
ARR0015815,2026-02-03,MANDI016,Wheat,Kanak,Hybrid,78.83,25.0,False,False,False
ARR0005344,2026-02-16,MANDI044,Cotton,Cotton,Premium,56.59,30.0,False,False,False
ARR0023418,2026-07-07,MANDI009,Wheat,WHEAT,Local,378.51,47.0,False,False,False
ARR0007469,2026-01-29,MANDI001,Wheat,Gehun,Local,332.27,14.0,False,False,False
ARR0006242,2026-08-10,MANDI011,Mustard,Mustard,Pusa-1121,287.71,126.0,False,False,False
ARR0024016,2026-04-29,MANDI040,Cotton,Cotton,Hybrid,323.97,72.0,False,False,False
ARR0014469,2026-06-05,MANDI047,Rice,Rice,Unknown,303.77,67.0,False,False,False
ARR0021706,2026-03-18,MANDI011,Rice,Basmati,Premium,301.86,73.0,False,False,False
ARR0023740,2026-01-25,MANDI037,Cotton,cotton,Premium,218.21,43.0,False,False,False
ARR0012470,2026-06-10,MANDI042,Paddy,Paddy,Local,72.15,76.0,False,False,False
ARR0008609,2026-07-24,MANDI007,Mustard,Mustard,HD-2967,445.65,15.0,False,False,False
ARR0022828,2026-08-01,MANDI053,Paddy,Dhaan,PBW-343,262.79,128.0,False,False,False
ARR0011488,2026-05-03,MANDI023,Mustard,Sarson,HD-2967,314.29,78.0,False,False,True
ARR_GEN_000010,2026-08-09,MANDI055,Cotton,Narma,Unknown,189.29,127.0,True,False,False
ARR0000502,2026-07-02,MANDI050,Sugarcane,Ganne,Hybrid,26.47,79.0,False,False,True
ARR0011779,2026-04-22,MANDI018,Cotton,कपास,Hybrid,310.7,36.0,False,False,False
ARR0021991,2026-06-04,MANDI040,Cotton,Narma,HD-2967,380.12,42.0,False,False,False
ARR0021329,2026-04-29,MANDI025,Maize,मक्का,Premium,490.65000000000003,85.0,False,False,False
ARR0014476,2026-03-06,MANDI028,Sugarcane,sugarcane,Pusa-1121,125.29,145.0,False,False,False
ARR0004392,2026-01-05,MANDI053,Mustard,सरसों,HD-2967,459.39,34.0,False,False,False
ARR0004521,2026-04-10,MANDI051,Rice,Basmati,Local,58.91,6.0,False,False,False
ARR0005876,2026-08-22,MANDI050,Sugarcane,Ganne,Local,462.47,37.0,False,False,False
ARR0020364,2026-08-06,MANDI005,Maize,Makka,PBW-343,497.02,78.0,False,False,True
ARR0017308,2026-03-16,MANDI044,Maize,corn,Pusa-1121,82.75,78.0,False,False,True
ARR0022072,2026-05-26,MANDI040,Maize,Corn,HD-2967,33.53,141.0,False,False,False
ARR0006889,2026-05-06,MANDI025,Maize,Corn,Unknown,301.97,26.0,False,False,False
ARR0020647,2026-04-07,MANDI014,Maize,corn,Local,120.17,54.0,False,False,False
ARR0022749,2026-01-10,MANDI049,Cotton,Cotton,Local,376.2,132.0,False,False,False
ARR0001744,2026-02-13,MANDI029,Mustard,Sarso,Local,126.19,55.0,False,False,False
ARR0010466,2026-06-08,MANDI011,Paddy,Paddy,Pusa-1121,358.48,81.0,False,True,True
ARR0011498,2026-01-22,MANDI032,Cotton,कपास,HD-2967,136.48,77.0,False,False,True
ARR0009677,2026-02-05,MANDI018,Sugarcane,Sugarcane,HD-2967,333.02,79.0,False,False,True
ARR0002228,2026-02-21,MANDI027,Rice,Rice,Local,45.12,45.0,False,False,False
ARR0014881,2026-07-13,MANDI042,Wheat,Wheat,HD-2967,18.76,76.0,False,False,True
ARR0021462,2026-01-18,MANDI032,Mustard,Mustard,Hybrid,424.35,90.0,False,False,False
ARR0005573,2026-05-16,MANDI007,Paddy,Paddy,Local,283.42,64.0,False,False,False
ARR0017368,2026-08-02,MANDI050,Maize,Maize,Unknown,61.64,126.0,False,False,False
ARR0011767,2026-06-06,MANDI036,Mustard,mustard,Hybrid,192.21,58.0,False,False,False
ARR0008293,2026-05-01,MANDI018,Sugarcane,Ganna,Pusa-1121,280.27,74.0,False,False,False
ARR0007899,2026-05-08,MANDI037,Sugarcane,Ganna,Premium,118.11,111.0,False,False,False
ARR0022092,2026-07-04,MANDI002,Cotton,Cotton,Pusa-1121,366.15000000000003,75.0,False,False,False
